player,season,age,born,Minutes de jeu,# 90 min jouées,G,A,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,% dribble  réussis,% passes réussies,% passes courtes réussies,% passes moyennes réussies,% passes longues réussies,% duels aériens gagnés,xG / Tir,Valeur marchande (euros),Chevauchée avant  >5m,Passes avant >10m,Passes > 10m vers l'avant reçues,Tacles réussis qui gagnent la balle,Dribbles subis perdus,Blocs totaux,Interceptions,Tacles réussis + interceptions,Dégagements,Erreurs menant à un tir adverse,Tirs,Tirs cadrés,Distance totale des passes > 10m avant effectuées,Passes menant à un but,Touches ballon en jeu,Passes reçues,team,league,nation,pos
Abdu Conté,2022.0,24.0,1998.0,1315.0,14.6,0.07,0.14,0.21,0.07,0.21,0.04,0.14,0.18,0.04,0.18,0.1176470588235294,0.784,0.845,0.833,0.6265060240963856,0.6956521739130435,0.15,2000000.0,2.191780821917808,3.8356164383561646,6.232876712328768,1.7123287671232876,0.684931506849315,0.8904109589041096,0.4109589041095891,2.1232876712328768,1.7123287671232876,0.0,0.273972602739726,0.136986301369863,266.16438356164383,0.9589041095890412,59.52054794520548,37.12328767123288,Troyes,FRA-Ligue 1,POR,DF
Abdukodir Khusanov,2023.0,19.0,2004.0,809.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,0.5,0.872,0.9209999999999999,0.927,0.6101694915254238,0.5454545454545454,0.04,2500000.0,0.5555555555555556,2.555555555555556,0.1111111111111111,2.333333333333333,0.8888888888888888,1.4444444444444444,1.4444444444444444,3.7777777777777777,3.555555555555556,0.2222222222222222,0.5555555555555556,0.2222222222222222,268.3333333333333,0.1111111111111111,59.44444444444444,38.77777777777778,Lens,FRA-Ligue 1,UZB,DF
Abdul Mumin,2022.0,24.0,1998.0,922.0,10.2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,0.5555555555555556,0.767,0.89,0.8909999999999999,0.4545454545454545,0.4193548387096774,0.0666666666666666,1500000.0,0.4901960784313726,1.862745098039216,0.0980392156862745,1.0784313725490198,0.3921568627450981,1.2745098039215688,0.8823529411764707,1.9607843137254903,3.5294117647058827,0.196078431372549,0.5882352941176471,0.0980392156862745,193.62745098039215,0.0980392156862745,48.333333333333336,26.47058823529412,Rayo Vallecano,ESP-La Liga,GHA,DF
Abdul Mumin,2023.0,25.0,1998.0,1694.0,18.8,0.05,0.0,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03,0.5,0.7979999999999999,0.882,0.903,0.4662576687116564,0.5571428571428572,0.0666666666666666,2500000.0,0.3191489361702127,2.021276595744681,0.2127659574468085,1.0106382978723405,0.1063829787234042,1.4361702127659577,1.1702127659574468,2.1808510638297878,4.361702127659575,0.0531914893617021,0.3191489361702127,0.0531914893617021,261.43617021276594,0.2127659574468085,50.85106382978723,29.680851063829785,Rayo Vallecano,ESP-La Liga,GHA,DF
Abner,2022.0,22.0,2000.0,607.0,6.7,0.0,0.0,0.0,0.0,0.0,0.25,0.02,0.27,0.25,0.27,0.3,0.718,0.872,0.701,0.3809523809523809,0.36,0.3399999999999999,7000000.0,1.1940298507462686,2.388059701492537,3.7313432835820897,1.791044776119403,1.343283582089552,1.1940298507462686,1.1940298507462686,2.985074626865672,3.582089552238806,0.0,0.7462686567164178,0.1492537313432835,235.52238805970148,0.2985074626865671,63.43283582089552,34.62686567164179,Betis,ESP-La Liga,BRA,DF
Abner,2023.0,23.0,2000.0,1400.0,15.6,0.0,0.06,0.06,0.0,0.06,0.01,0.06,0.07,0.01,0.07,0.5384615384615384,0.772,0.8909999999999999,0.7659999999999999,0.4683544303797468,0.5833333333333334,0.025,7000000.0,0.8974358974358975,2.1153846153846154,3.717948717948718,1.6025641025641026,1.08974358974359,1.4743589743589745,0.9615384615384616,2.5641025641025643,3.9743589743589753,0.0,0.2564102564102564,0.0,291.7948717948718,0.5128205128205129,61.92307692307693,32.17948717948718,Betis,ESP-La Liga,BRA,DF
Achraf Dari,2022.0,23.0,1999.0,1317.0,14.6,0.07,0.0,0.07,0.07,0.07,0.02,0.0,0.03,0.02,0.03,1.0,0.7929999999999999,0.8540000000000001,0.898,0.5792349726775956,0.5932203389830508,0.1,2000000.0,0.2054794520547945,2.26027397260274,0.0684931506849315,1.4383561643835616,0.4109589041095891,1.095890410958904,1.3013698630136987,2.73972602739726,4.452054794520548,0.136986301369863,0.273972602739726,0.136986301369863,297.05479452054794,0.0684931506849315,57.945205479452056,33.76712328767123,Brest,FRA-Ligue 1,MAR,DF
Achraf Hakimi,2020.0,21.0,1998.0,2665.0,29.6,0.24,0.27,0.51,0.24,0.51,0.16,0.21,0.37,0.16,0.37,0.515625,0.8140000000000001,0.882,0.8370000000000001,0.6106194690265486,0.3636363636363636,0.1205128205128205,60000000.0,3.817567567567568,3.3108108108108105,10.43918918918919,1.7905405405405403,0.8445945945945945,1.0472972972972971,0.7432432432432432,2.533783783783784,0.777027027027027,0.0337837837837837,1.3175675675675675,0.5405405405405405,190.30405405405403,1.2162162162162162,62.398648648648646,42.5,Inter,ITA-Serie A,MAR,DF
Achraf Hakimi,2023.0,24.0,1998.0,1932.0,21.5,0.19,0.23,0.42,0.19,0.42,0.2,0.24,0.44,0.2,0.44,0.4736842105263157,0.865,0.92,0.8809999999999999,0.616,0.4285714285714285,0.1,60000000.0,3.9069767441860463,10.13953488372093,10.69767441860465,1.3488372093023255,0.7906976744186046,1.302325581395349,0.5581395348837209,1.9069767441860463,1.302325581395349,0.0930232558139534,1.9534883720930232,0.5581395348837209,375.5348837209302,2.0,103.11627906976744,78.09302325581395,Paris S-G,FRA-Ligue 1,MAR,DF
Adam Forshaw,2022.0,30.0,1991.0,479.0,5.3,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.17,0.01,0.17,0.7272727272727273,0.8029999999999999,0.919,0.8809999999999999,0.5490196078431373,0.25,0.0,1200000.0,0.7547169811320755,6.226415094339623,1.3207547169811322,2.2641509433962264,1.8867924528301887,1.69811320754717,0.7547169811320755,3.018867924528302,0.3773584905660377,0.0,0.1886792452830188,0.0,212.64150943396228,1.509433962264151,55.28301886792453,35.09433962264151,Leeds United,ENG-Premier League,ENG,MF
Adam MaruÅ¡iÄ‡,2020.0,27.0,1992.0,2966.0,33.0,0.06,0.09,0.15,0.06,0.15,0.07,0.07,0.13,0.07,0.13,0.4705882352941176,0.831,0.903,0.8759999999999999,0.5824175824175825,0.509090909090909,0.0814814814814814,10000000.0,1.606060606060606,2.787878787878788,6.090909090909091,1.1515151515151516,0.6060606060606061,1.1515151515151516,1.2121212121212122,2.363636363636364,1.6363636363636365,0.0,0.8181818181818182,0.3636363636363636,193.1515151515152,0.8787878787878788,56.51515151515152,35.93939393939394,Lazio,ITA-Serie A,MNE,DF
Adam MaruÅ¡iÄ‡,2021.0,27.0,1992.0,2966.0,33.0,0.06,0.09,0.15,0.06,0.15,0.07,0.07,0.13,0.07,0.13,0.4705882352941176,0.831,0.903,0.8759999999999999,0.5824175824175825,0.509090909090909,0.0814814814814814,7500000.0,1.606060606060606,2.787878787878788,6.090909090909091,1.1515151515151516,0.6060606060606061,1.1515151515151516,1.2121212121212122,2.363636363636364,1.6363636363636365,0.0,0.8181818181818182,0.3636363636363636,193.1515151515152,0.8787878787878788,56.51515151515152,35.93939393939394,Lazio,ITA-Serie A,MNE,DF
Adam MaruÅ¡iÄ‡,2022.0,29.0,1992.0,2760.0,30.7,0.0,0.07,0.07,0.0,0.07,0.02,0.03,0.06,0.02,0.06,0.6666666666666666,0.855,0.922,0.848,0.6341463414634146,0.5370370370370371,0.04375,8000000.0,1.237785016286645,3.778501628664495,1.4006514657980456,1.3355048859934853,0.4560260586319218,0.6514657980456027,1.237785016286645,2.5732899022801305,2.052117263843648,0.0325732899022801,0.5211726384364821,0.2280130293159609,315.5700325732899,0.2931596091205212,66.74267100977198,43.4527687296417,Lazio,ITA-Serie A,MNE,DF
Adam Masina,2022.0,28.0,1994.0,789.0,8.8,0.23,0.0,0.23,0.23,0.23,0.01,0.02,0.03,0.01,0.03,0.75,0.7759999999999999,0.88,0.841,0.5656565656565656,0.7027027027027027,0.05,2500000.0,0.4545454545454545,2.727272727272727,0.6818181818181818,1.1363636363636362,1.0227272727272727,1.25,1.1363636363636362,2.2727272727272725,3.1818181818181817,0.1136363636363636,0.2272727272727272,0.2272727272727272,320.1136363636363,0.2272727272727272,56.36363636363636,34.88636363636363,Udinese,ITA-Serie A,MAR,DF
Adam Ounas,2022.0,25.0,1996.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,1.0,0.765,0.857,0.667,1.0,1.0,0.0,7000000.0,15.0,20.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,400.0,0.0,95.0,85.0,Napoli,ITA-Serie A,ALG,FW
Adam Ounas,2023.0,26.0,1996.0,418.0,4.6,0.22,0.0,0.22,0.22,0.22,0.14,0.41,0.55,0.14,0.55,0.64,0.711,0.833,0.7340000000000001,0.5517241379310345,0.5,0.0666666666666666,4000000.0,4.347826086956522,4.347826086956522,8.695652173913045,0.8695652173913044,1.0869565217391306,0.4347826086956522,1.3043478260869563,2.173913043478261,0.2173913043478261,0.0,1.956521739130435,0.6521739130434783,166.52173913043478,2.8260869565217392,55.00000000000001,39.78260869565218,Lille,FRA-Ligue 1,ALG,FW
Adam Smith,2022.0,31.0,1991.0,2943.0,32.7,0.0,0.03,0.03,0.0,0.03,0.02,0.04,0.05,0.02,0.05,0.2,0.754,0.877,0.794,0.4536082474226804,0.4328358208955223,0.1,1200000.0,0.856269113149847,2.5382262996941893,1.6513761467889907,1.4984709480122322,0.948012232415902,0.9174311926605504,0.7645259938837919,2.262996941896024,2.477064220183486,0.0305810397553516,0.1529051987767584,0.0305810397553516,210.9480122324159,0.4892966360856268,46.69724770642201,23.577981651376145,Bournemouth,ENG-Premier League,ENG,DF
Adam Smith,2023.0,32.0,1991.0,2150.0,23.9,0.0,0.08,0.08,0.0,0.08,0.0,0.05,0.06,0.0,0.06,0.2666666666666666,0.763,0.8959999999999999,0.81,0.3617021276595745,0.45,0.05,1000000.0,1.00418410041841,3.7238493723849375,1.171548117154812,1.5481171548117156,0.8368200836820084,1.171548117154812,0.8786610878661089,2.4267782426778246,2.5941422594142263,0.0,0.0836820083682008,0.0,218.6192468619247,0.7112970711297072,51.42259414225942,24.267782426778243,Bournemouth,ENG-Premier League,ENG,DF
Adam Webster,2020.0,25.0,1995.0,2594.0,28.8,0.03,0.0,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08,1.0,0.8079999999999999,0.852,0.883,0.5523465703971119,0.5968992248062015,0.08,18000000.0,1.4583333333333333,4.618055555555555,0.1388888888888889,1.0069444444444444,0.4513888888888889,1.0069444444444444,1.6319444444444444,2.638888888888889,3.194444444444444,0.1041666666666666,0.8680555555555556,0.2430555555555555,369.40972222222223,0.1736111111111111,73.68055555555556,50.90277777777778,Brighton,ENG-Premier League,ENG,DF
Adam Webster,2021.0,25.0,1995.0,2594.0,28.8,0.03,0.0,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08,1.0,0.8079999999999999,0.852,0.883,0.5523465703971119,0.5968992248062015,0.08,17000000.0,1.4583333333333333,4.618055555555555,0.1388888888888889,1.0069444444444444,0.4513888888888889,1.0069444444444444,1.6319444444444444,2.638888888888889,3.194444444444444,0.1041666666666666,0.8680555555555556,0.2430555555555555,369.40972222222223,0.1736111111111111,73.68055555555556,50.90277777777778,Brighton,ENG-Premier League,ENG,DF
Adam Webster,2022.0,27.0,1995.0,1985.0,22.1,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,0.375,0.883,0.9229999999999999,0.915,0.702247191011236,0.6896551724137931,0.1,25000000.0,0.8597285067873303,5.384615384615384,0.4072398190045249,0.995475113122172,0.3619909502262443,1.357466063348416,0.8597285067873303,1.855203619909502,2.48868778280543,0.1809954751131221,0.8144796380090498,0.090497737556561,464.2533936651584,0.2714932126696832,85.42986425339366,61.945701357466056,Brighton,ENG-Premier League,ENG,DF
Adam Webster,2023.0,28.0,1995.0,1144.0,12.7,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,0.0,0.91,0.9259999999999999,0.9359999999999999,0.7088607594936709,0.717391304347826,0.05,20000000.0,1.2598425196850394,6.299212598425197,0.1574803149606299,1.1023622047244095,0.9448818897637796,1.2598425196850394,1.2598425196850394,2.362204724409449,3.3858267716535435,0.0787401574803149,0.6299212598425197,0.0,459.6850393700788,0.3937007874015748,94.56692913385828,71.10236220472441,Brighton,ENG-Premier League,ENG,DF
Adam Wharton,2023.0,19.0,2004.0,1297.0,14.4,0.0,0.21,0.21,0.0,0.21,0.02,0.17,0.19,0.02,0.19,0.4285714285714285,0.779,0.857,0.85,0.5625,0.3684210526315789,0.03,30000000.0,0.9722222222222222,5.486111111111111,0.6944444444444444,3.333333333333333,1.597222222222222,1.1805555555555556,1.3888888888888888,4.722222222222222,1.6666666666666663,0.0694444444444444,0.6944444444444444,0.0694444444444444,172.63888888888889,1.4583333333333333,51.52777777777778,31.180555555555557,Crystal Palace,ENG-Premier League,ENG,MF
Adama Bojang,2023.0,19.0,2004.0,83.0,0.9,0.0,0.0,0.0,0.0,0.0,1.38,0.05,1.43,1.38,1.43,1.0,0.63,0.737,0.5,1.0,0.25,0.325,500000.0,2.2222222222222223,1.1111111111111112,8.88888888888889,2.2222222222222223,0.0,2.2222222222222223,1.1111111111111112,3.333333333333333,0.0,0.0,4.444444444444445,1.1111111111111112,73.33333333333333,1.1111111111111112,46.66666666666666,28.88888888888889,Reims,FRA-Ligue 1,GAM,FW
Adama Soumaoro,2020.0,28.0,1992.0,1900.0,10.55,0.05,0.0,0.025,0.05,0.025,0.07500000000000001,0.0,0.07500000000000001,0.07500000000000001,0.07500000000000001,1.0,0.9185,0.9185,0.948,0.8603896103896105,0.9,0.11249999999999999,4000000.0,0.9326923076923077,2.2451923076923075,0.0256410256410256,0.9278846153846154,0.15384615384615385,1.030448717948718,1.1378205128205128,2.065705128205128,2.4711538461538467,0.0,1.6602564102564101,0.1025641025641025,397.7692307692308,0.0769230769230769,67.93910256410257,47.27564102564102,Lille,FRA-Ligue 1,FRA,DF
Adama Soumaoro,2021.0,28.0,1992.0,1755.0,19.5,0.05,0.0,0.05,0.05,0.05,0.07,0.0,0.07,0.07,0.07,1.0,0.889,0.899,0.9259999999999999,0.7922077922077922,0.8,0.175,4000000.0,0.6153846153846154,2.6153846153846154,0.0512820512820512,1.2307692307692308,0.3076923076923077,1.435897435897436,1.0256410256410255,2.2564102564102564,3.692307692307693,0.0,0.4102564102564102,0.1025641025641025,255.53846153846155,0.1538461538461538,57.12820512820513,32.05128205128205,Bologna,ITA-Serie A,FRA,DF
Adama Soumaoro,2022.0,30.0,1992.0,1867.0,20.7,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.6666666666666666,0.927,0.9520000000000001,0.948,0.8210526315789474,0.6739130434782609,0.15,3000000.0,0.3381642512077294,2.415458937198068,0.0483091787439613,1.207729468599034,0.0966183574879227,0.8695652173913043,0.7246376811594203,1.9323671497584545,3.6231884057971016,0.0483091787439613,0.0966183574879227,0.0483091787439613,294.58937198067633,0.0483091787439613,59.22705314009662,40.09661835748793,Bologna,ITA-Serie A,FRA,DF
Adel Mahamoud,2023.0,20.0,2003.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,,0.0,,100000.0,0.0,20.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,50.0,20.0,Nantes,FRA-Ligue 1,COM,FW
Adil Aouchiche,2022.0,20.0,2002.0,250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.22,0.2,0.22,0.2857142857142857,0.747,0.903,0.804,0.4,0.0,0.0625,2200000.0,5.714285714285714,8.214285714285715,7.142857142857143,1.7857142857142858,2.857142857142857,0.3571428571428571,1.4285714285714286,3.2142857142857144,0.3571428571428571,0.0,2.857142857142857,1.0714285714285714,237.50000000000003,0.3571428571428571,68.57142857142857,48.92857142857143,Lorient,FRA-Ligue 1,FRA,MF
Adil Rami,2022.0,36.0,1985.0,1596.0,17.7,0.0,0.06,0.06,0.0,0.06,0.04,0.03,0.07,0.04,0.07,0.4,0.841,0.919,0.892,0.6688311688311688,0.6444444444444445,0.0777777777777777,250000.0,0.2259887005649717,1.9774011299435028,0.1129943502824858,1.073446327683616,0.8474576271186441,1.2994350282485876,1.4124293785310735,2.485875706214689,4.237288135593221,0.1694915254237288,0.5084745762711864,0.1694915254237288,309.4350282485876,0.1694915254237288,51.35593220338984,31.12994350282486,Troyes,FRA-Ligue 1,FRA,DF
Adnan Januzaj,2022.0,27.0,1995.0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.625,0.833,0.8,0.3333333333333333,,,6000000.0,0.0,2.0,12.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,70.0,0.0,60.0,44.0,Sevilla,ESP-La Liga,BEL,FW
Ado Onaiwu,2022.0,26.0,1995.0,1082.0,12.0,0.17,0.08,0.25,0.17,0.25,0.13,0.09,0.23,0.13,0.23,0.4,0.748,0.775,0.78,0.6666666666666666,0.4933333333333333,0.0842105263157894,1500000.0,0.9166666666666666,2.5,7.166666666666667,0.9166666666666666,0.6666666666666666,0.4166666666666667,0.1666666666666666,1.0833333333333333,0.4166666666666667,0.0,1.5833333333333333,0.3333333333333333,59.833333333333336,0.6666666666666666,36.5,29.58333333333333,Toulouse,FRA-Ligue 1,JPN,FW
Adolfo Gaich,2020.0,21.0,1999.0,768.0,8.5,0.23,0.0,0.23,0.23,0.23,0.33,0.04,0.37,0.33,0.37,0.375,0.5670000000000001,0.667,0.613,0.75,0.2641509433962264,0.1217391304347826,8000000.0,1.1764705882352942,0.4705882352941176,6.352941176470588,1.0588235294117647,1.411764705882353,0.4705882352941176,0.2352941176470588,1.2941176470588236,0.4705882352941176,0.0,2.7058823529411766,0.7058823529411765,21.058823529411764,0.5882352941176471,29.529411764705884,21.88235294117647,Benevento,ITA-Serie A,ARG,FW
Adolfo Gaich,2022.0,23.0,1999.0,726.0,8.1,0.25,0.0,0.25,0.25,0.25,0.31,0.05,0.36,0.31,0.36,0.6470588235294118,0.57,0.61,0.564,0.0,0.3289473684210526,0.1041666666666666,1800000.0,0.7407407407407408,1.3580246913580247,4.074074074074074,0.617283950617284,0.617283950617284,0.8641975308641976,0.3703703703703704,0.9876543209876544,0.8641975308641976,0.1234567901234568,2.9629629629629632,0.9876543209876544,24.69135802469136,0.7407407407407408,32.46913580246914,24.444444444444446,Hellas Verona,ITA-Serie A,ARG,FW
Adri Embarba,2022.0,30.0,1992.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.6,0.667,0.667,0.5,1.0,0.0,0.05,2500000.0,2.5,0.0,5.0,2.5,0.0,2.5,0.0,2.5,0.0,0.0,5.0,0.0,92.5,0.0,37.5,15.0,Espanyol,ESP-La Liga,ESP,FW
Adrian GrbiÄ‡,2020.0,23.0,1996.0,961.0,10.7,0.37,0.0,0.37,0.09,0.09,0.61,0.05,0.66,0.39,0.44,0.1818181818181818,0.597,0.675,0.667,0.1818181818181818,0.4057971014492754,0.2096774193548387,5000000.0,1.2149532710280375,0.9345794392523366,4.953271028037384,0.5607476635514019,0.5607476635514019,0.5607476635514019,0.4672897196261683,1.0280373831775702,0.6542056074766356,0.0,2.897196261682243,1.0280373831775702,22.05607476635514,0.3738317757009346,29.626168224299068,20.0,Lorient,FRA-Ligue 1,AUT,FW
Adrian GrbiÄ‡,2021.0,23.0,1996.0,961.0,10.7,0.37,0.0,0.37,0.09,0.09,0.61,0.05,0.66,0.39,0.44,0.1818181818181818,0.597,0.675,0.667,0.1818181818181818,0.4057971014492754,0.2096774193548387,2500000.0,1.2149532710280375,0.9345794392523366,4.953271028037384,0.5607476635514019,0.5607476635514019,0.5607476635514019,0.4672897196261683,1.0280373831775702,0.6542056074766356,0.0,2.897196261682243,1.0280373831775702,22.05607476635514,0.3738317757009346,29.626168224299068,20.0,Lorient,FRA-Ligue 1,AUT,FW
Adrian GrbiÄ‡,2023.0,26.0,1996.0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,,0.5379999999999999,0.75,0.5,0.0,0.6666666666666666,0.05,1200000.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,20.0,0.0,53.333333333333336,26.666666666666668,Lorient,FRA-Ligue 1,AUT,FW
Adrien Louveau,2021.0,20.0,2000.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,,0.0,,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,110.0,0.0,50.0,30.0,Lens,FRA-Ligue 1,FRA,MF
Adrien Rabiot,2020.0,25.0,1995.0,2313.0,25.7,0.16,0.08,0.23,0.16,0.23,0.11,0.04,0.15,0.11,0.15,0.75,0.894,0.914,0.932,0.8791208791208791,0.6491228070175439,0.0818181818181818,30000000.0,2.684824902723736,4.747081712062257,2.762645914396887,2.8015564202334637,1.245136186770428,1.245136186770428,1.6731517509727627,4.474708171206226,1.1284046692607004,0.0389105058365758,1.284046692607004,0.4669260700389105,201.0505836575876,0.3891050583657587,68.67704280155642,49.61089494163424,Juventus,ITA-Serie A,FRA,MF
Adrien Rabiot,2021.0,25.0,1995.0,2313.0,25.7,0.16,0.08,0.23,0.16,0.23,0.11,0.04,0.15,0.11,0.15,0.75,0.894,0.914,0.932,0.8791208791208791,0.6491228070175439,0.0818181818181818,17000000.0,2.684824902723736,4.747081712062257,2.762645914396887,2.8015564202334637,1.245136186770428,1.245136186770428,1.6731517509727627,4.474708171206226,1.1284046692607004,0.0389105058365758,1.284046692607004,0.4669260700389105,201.0505836575876,0.3891050583657587,68.67704280155642,49.61089494163424,Juventus,ITA-Serie A,FRA,MF
Adrien Rabiot,2022.0,27.0,1995.0,2748.0,30.5,0.26,0.13,0.39,0.26,0.39,0.2,0.08,0.28,0.19,0.27,0.4909090909090909,0.815,0.875,0.823,0.7094017094017094,0.5617977528089888,0.1291666666666666,40000000.0,2.360655737704918,4.360655737704918,3.5737704918032787,2.1311475409836067,0.8852459016393442,1.213114754098361,0.8524590163934426,2.9836065573770494,1.4426229508196722,0.0327868852459016,1.5737704918032789,0.7213114754098361,140.29508196721312,1.0163934426229508,50.98360655737705,33.114754098360656,Juventus,ITA-Serie A,FRA,MF
Adrien Silva,2020.0,31.0,1989.0,1599.0,17.8,0.06,0.06,0.11,0.06,0.11,0.03,0.04,0.07,0.03,0.07,0.68,0.867,0.875,0.903,0.8552631578947368,0.5588235294117647,0.0833333333333333,3000000.0,0.449438202247191,5.280898876404494,1.0674157303370786,2.752808988764045,2.02247191011236,1.9101123595505616,1.6853932584269662,4.438202247191011,0.5617977528089887,0.0561797752808988,0.3370786516853932,0.0561797752808988,245.5056179775281,0.6179775280898876,63.03370786516854,39.9438202247191,Sampdoria,ITA-Serie A,POR,MF
Adrien Silva,2021.0,31.0,1989.0,1599.0,17.8,0.06,0.06,0.11,0.06,0.11,0.03,0.04,0.07,0.03,0.07,0.68,0.867,0.875,0.903,0.8552631578947368,0.5588235294117647,0.0833333333333333,2000000.0,0.449438202247191,5.280898876404494,1.0674157303370786,2.752808988764045,2.02247191011236,1.9101123595505616,1.6853932584269662,4.438202247191011,0.5617977528089887,0.0561797752808988,0.3370786516853932,0.0561797752808988,245.5056179775281,0.6179775280898876,63.03370786516854,39.9438202247191,Sampdoria,ITA-Serie A,POR,MF
Adrien Tameze,2020.0,26.0,1994.0,2304.0,25.6,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,0.7555555555555555,0.7909999999999999,0.843,0.843,0.6850393700787402,0.4782608695652174,0.0666666666666666,6000000.0,1.2890625,3.9453125,2.265625,1.5234375,0.625,1.2109375,1.25,2.7734375,1.796875,0.078125,0.703125,0.1171875,124.609375,0.4296875,49.8828125,28.1640625,Hellas Verona,ITA-Serie A,CMR,MF
Adrien Tameze,2021.0,26.0,1994.0,2304.0,25.6,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,0.7555555555555555,0.7909999999999999,0.843,0.843,0.6850393700787402,0.4782608695652174,0.0666666666666666,10000000.0,1.2890625,3.9453125,2.265625,1.5234375,0.625,1.2109375,1.25,2.7734375,1.796875,0.078125,0.703125,0.1171875,124.609375,0.4296875,49.8828125,28.1640625,Hellas Verona,ITA-Serie A,CMR,MF
Adrien Tameze,2022.0,28.0,1994.0,3031.0,33.7,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,0.490566037735849,0.765,0.8029999999999999,0.8440000000000001,0.6293103448275862,0.4655172413793103,0.075,6000000.0,0.9495548961424332,3.0563798219584566,1.7210682492581602,1.5133531157270028,1.0385756676557862,1.5133531157270028,1.0979228486646884,2.611275964391691,1.632047477744807,0.059347181008902,0.3560830860534124,0.059347181008902,130.26706231454006,0.6528189910979227,42.37388724035608,21.92878338278932,Hellas Verona,ITA-Serie A,CMR,MF
Adrien Thomasson,2022.0,28.0,1993.0,937.0,10.4,0.0,0.19,0.19,0.0,0.19,0.14,0.18,0.33,0.14,0.33,0.5,0.8190000000000001,0.853,0.843,0.7073170731707317,0.5384615384615384,0.088235294117647,6000000.0,1.4423076923076923,3.942307692307692,7.019230769230769,1.8269230769230769,2.019230769230769,1.7307692307692306,0.2884615384615384,2.1153846153846154,0.1923076923076923,0.0,1.6346153846153846,0.4807692307692307,152.5,1.6346153846153846,61.53846153846153,43.55769230769231,Strasbourg,FRA-Ligue 1,FRA,MF
Adrien Thomasson,2023.0,29.0,1993.0,1193.0,13.3,0.08,0.15,0.23,0.08,0.23,0.29,0.29,0.58,0.29,0.58,0.6428571428571429,0.745,0.818,0.774,0.5192307692307693,0.3611111111111111,0.1225806451612903,5000000.0,1.5037593984962403,5.112781954887218,9.097744360902254,1.8796992481203008,1.7293233082706767,1.0526315789473684,0.6766917293233082,2.556390977443609,0.7518796992481203,0.075187969924812,2.3308270676691727,0.4511278195488721,143.53383458646616,2.255639097744361,61.80451127819549,43.1578947368421,Lens,FRA-Ligue 1,FRA,MF
Adrien Truffert,2022.0,20.0,2001.0,1954.0,21.7,0.0,0.28,0.28,0.0,0.28,0.03,0.07,0.1,0.03,0.1,0.4565217391304347,0.7929999999999999,0.8759999999999999,0.779,0.5977011494252874,0.5666666666666667,0.06,18000000.0,2.5345622119815667,4.101382488479263,7.649769585253456,2.857142857142857,0.6912442396313364,1.4746543778801844,1.0138248847926268,3.870967741935484,2.5345622119815667,0.0,0.4608294930875576,0.1382488479262673,242.02764976958525,1.0138248847926268,76.31336405529954,45.11520737327189,Rennes,FRA-Ligue 1,FRA,DF
Adrien Truffert,2023.0,21.0,2001.0,2145.0,23.8,0.04,0.08,0.13,0.04,0.13,0.07,0.08,0.15,0.07,0.15,0.4285714285714285,0.785,0.8690000000000001,0.782,0.5058823529411764,0.4285714285714285,0.0849999999999999,18000000.0,2.142857142857143,4.117647058823529,7.605042016806722,1.638655462184874,0.6302521008403361,1.3025210084033614,0.7983193277310924,2.436974789915966,2.0588235294117645,0.0,0.8403361344537815,0.2941176470588235,232.35294117647055,0.7983193277310924,66.63865546218487,39.53781512605042,Rennes,FRA-Ligue 1,FRA,DF
